2021-07-06 19:23:00,588 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@35cabb2a: startup date [Tue Jul 06 19:23:00 CEST 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-07-07 18:44:36,932 | INFO  | Listening for connections at ws://DESKTOP-BVDPDPA:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-07-07 18:44:36,933 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-07-07 18:44:36,934 | INFO  | Apache ActiveMQ 5.16.2 (localhost, ID:DESKTOP-BVDPDPA-64146-1625676276527-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-07-07 18:44:36,934 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-07-07 18:44:36,937 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: C:\Users\Soldi\Desktop\TP_NSY014-main\MOM - Alexis\apache-activemq\apache-activemq-5.16.2\bin\..\data\kahadb only has 75649 mb of usable space. - resetting to maximum available disk space: 75649 mb | org.apache.activemq.broker.BrokerService | main
2021-07-07 18:44:37,541 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-07-07 18:44:37,541 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-07-07 19:05:09,134 | INFO  | Apache ActiveMQ 5.16.2 (localhost, ID:DESKTOP-BVDPDPA-64146-1625676276527-0:1) is shutting down | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2021-07-07 19:05:09,136 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2021-07-07 19:05:09,137 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2021-07-07 19:05:09,138 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2021-07-07 19:05:09,139 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2021-07-07 19:05:09,143 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2021-07-07 19:05:09,145 | INFO  | PListStore:[C:\Users\Soldi\Desktop\TP_NSY014-main\MOM - Alexis\apache-activemq\apache-activemq-5.16.2\bin\..\data\localhost\tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | ActiveMQ ShutdownHook
2021-07-07 19:05:09,146 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2021-07-07 19:05:09,146 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2021-07-07 19:05:09,147 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2021-07-07 19:05:09,161 | INFO  | Apache ActiveMQ 5.16.2 (localhost, ID:DESKTOP-BVDPDPA-64146-1625676276527-0:1) uptime 20 minutes | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2021-07-07 19:05:09,162 | INFO  | Apache ActiveMQ 5.16.2 (localhost, ID:DESKTOP-BVDPDPA-64146-1625676276527-0:1) is shutdown | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2021-07-07 19:05:09,162 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@478190fc: startup date [Wed Jul 07 18:44:35 CEST 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | ActiveMQ ShutdownHook
